KO,Bsal_1_15,Bsal_1_29,Bsal_2_15,Bsal_2_29,Bsal_3_15,Bsal_4_15,Bsal_4_29,
K13933,194,10,2,0,293,11,3,
K13932,235,13,14,6,203,18,2,
K13930,10,0,0,0,10,0,0,
K13929,0,0,0,0,0,0,0,
K13931,0,0,0,0,0,0,0,
K01682,707,45,8,17,895,47,8,
K00382,943,244,363,113,990,400,67,
K00627,486,172,71,46,643,332,21,
K00163,844,95,136,50,1326,999,17,
K05799,351,52,78,21,467,274,14,
K11734,80,123,34,35,192,40,17,
K07141,155,11,9,6,196,7,4,
K07402,171,21,12,3,243,4,6,
K08137,186,13,0,0,274,2,2,
K05804,0,0,0,0,0,0,0,
K01676,235,37,13,13,315,21,7,
K02742,115,4,0,2,179,3,0,
K01150,153,6,3,2,169,5,2,
K09761,44,1,3,3,77,7,1,
K01920,0,0,0,0,0,0,0,
K07735,0,0,0,0,0,0,0,
K07679,461,19,14,6,637,14,2,
K07447,0,0,0,0,0,0,0,
K07690,69,1,0,1,109,2,0,
K02669,186,4,0,1,200,0,0,
K06997,151,22,22,13,160,25,13,
K00286,143,67,29,28,307,101,9,
K02221,102,33,1,13,203,38,4,
K09131,36,0,1,5,67,1,2,
K01519,80,7,2,3,90,8,6,
K02495,62,4,0,7,109,10,0,
K01425,200,68,52,19,500,46,13,
K03439,229,67,16,24,247,118,20,
K09923,0,0,0,0,0,0,0,
K03575,126,19,16,18,165,49,7,
K08306,0,0,0,0,0,0,0,
K00756,154,3,1,2,209,0,0,
K01119,319,9,5,6,445,35,6,
K11535,252,13,2,2,419,24,1,
K07497,155,26,3,11,198,13,4,
K07483,0,0,0,0,0,0,0,
K07646,0,0,0,0,0,0,0,
K01547,1293,72,186,48,1511,319,34,
K01546,1012,15,14,12,1189,21,9,
K01548,0,0,0,0,0,0,0,
K06895,871,281,307,117,912,356,115,
K03299,188,15,9,5,193,10,3,
K14261,0,0,0,0,0,0,0,
K00851,1132,297,162,124,1200,211,100,
K06145,982,323,317,142,970,412,82,
K05835,15,1,2,2,11,6,0,
K03566,39,0,0,0,31,0,0,
K00799,923,234,250,188,1085,286,61,
K03406,170,1,2,7,177,8,2,
K00799,784,251,222,107,1155,277,94,
K01462,173,6,10,7,196,7,3,
K07058,1168,319,693,213,1618,862,133,
K01897,1499,425,597,201,2064,514,90,
K01897,4370,1500,2271,629,5222,3391,340,
K01054,786,363,299,237,897,414,103,
K17865,0,0,0,0,0,0,0,
K21695,0,0,0,0,0,0,0,
K09954,539,27,19,18,560,53,10,
K01625,0,0,0,0,0,0,0,
K00036,1058,2392,569,2140,1353,1004,1464,
K01057,0,0,0,0,0,0,0,
K19337,114,161,11,59,85,10,42,
K01792,0,0,0,0,0,0,0,
K07267,1005,169,221,129,1130,315,57,
K10112,1999,171,266,90,1955,405,135,
K17317,809,44,84,47,859,113,36,
K17316,349,19,13,21,418,41,15,
K17315,1620,60,45,56,1913,91,50,
K18479,1676,141,182,186,1932,306,137,
K02483,660,26,26,14,651,61,8,
K00845,0,0,0,0,0,0,0,
K01690,1492,876,426,743,1625,714,439,
K00134,1908,3095,421,1594,2402,783,952,
K01734,841,412,294,208,962,273,141,
K03088,530,18,19,25,568,27,11,
K07165,1309,105,138,96,1429,279,65,
K16087,3128,81,172,80,3764,266,69,
K07215,672,32,47,40,649,53,16,
K09790,784,29,20,26,961,85,15,
K03406,4348,3864,1774,2906,6399,3377,1154,
K01953,2683,149,607,81,2831,875,48,
K05946,826,32,70,26,1065,132,16,
K18930,372362,283575,720215,44445,397388,724958,66326,
K18929,729,27,57,11,817,59,17,
K00782,0,0,0,0,0,0,0,
K18928,106,3,8,0,106,13,3,
K02550,1012,177,201,54,1036,301,69,
K05799,1087,172,151,262,1250,603,169,
K03664,73,20,53,15,80,56,13,
K03308,2941,222,343,109,3648,487,52,
K18588,267,73,146,53,306,167,21,
K03631,2847,1706,1688,887,2967,2192,349,
K06186,0,0,0,0,0,0,0,
K09801,0,0,0,0,0,0,0,
K03711,0,0,0,0,0,0,0,
K03687,13589,22014,6293,11458,14812,12422,6109,
K04043,103272,202815,43151,76635,136012,135639,56930,
K03686,3124,1488,1754,2143,3519,4493,1096,
K00215,1638,702,1089,1438,2013,2616,728,
K01956,3355,2378,1622,1410,3474,2895,809,
K01955,7554,3085,3675,1582,8636,5897,821,
K03624,1535,836,1542,469,1574,1486,258,
K07574,126,176,286,33,127,90,23,
K02427,2645,2050,1238,1196,3388,1533,536,
K03798,14754,16709,14740,12609,17592,24696,6711,
K00796,1477,683,1016,434,1677,1353,302,
K03431,3365,2012,2715,1133,4379,4731,877,
K01803,2982,1400,3222,924,3083,4165,442,
K03075,1383,1284,2711,815,1665,1591,295,
K09748,1316,438,1000,439,1385,852,118,
K02600,4306,773,4122,736,4866,6805,311,
K02519,13953,2661,10788,1892,13505,16422,829,
K02834,785,126,604,89,759,870,39,
K03177,2377,962,3129,544,2278,3318,354,
K02956,24012,12119,63122,5081,20261,39604,4826,
K00962,5844,1144,2910,504,6106,7762,300,
K00767,614,75,68,35,638,104,14,
K03806,610,104,162,95,600,197,40,
K03182,1474,238,423,176,1690,877,62,
K00523,1896,641,861,306,2169,1158,259,
K00344,223,2,6,2,215,5,2,
K07232,0,0,0,0,0,0,0,
K13926,3033,341,729,228,3634,1338,139,
K01992,0,0,0,0,0,0,0,
K02415,0,0,0,0,0,0,0,
K01993,2188,255,1381,94,2589,1888,97,
K01934,1329,730,465,263,1474,552,200,
K09888,1674,624,1433,230,1755,1784,143,
K09892,2565,1533,2213,571,2845,3059,400,
K09895,1356,343,757,257,1621,1132,94,
K01262,2932,584,3100,343,3322,4200,209,
K03185,2870,560,1863,393,3051,3637,242,
K18800,2360,578,2253,347,2466,3610,239,
K02012,2498,455,578,427,3142,1062,116,
K02011,2197,107,251,95,2464,348,49,
K00605,1161,635,626,353,1319,823,145,
K02437,0,0,0,0,0,0,0,
K00281,2870,491,578,292,3542,829,217,
K15431,1419,57,64,35,1688,115,23,
K22839,1107,62,94,37,1260,167,21,
K22840,0,0,0,0,0,0,0,
K22838,1775,81,176,41,2153,135,32,
K23519,598,391,66,353,539,53,167,
K23777,784,164,97,134,888,244,72,
K07340,0,0,0,0,0,0,0,
K03406,1250,370,359,119,1690,510,94,
K02454,1855,1010,725,416,2153,841,399,
K18446,842,63,264,21,811,478,21,
K05800,0,0,0,0,0,0,0,
K01438,2453,964,1060,580,3023,1324,340,
K14682,2249,399,1031,311,2761,1466,152,
K24158,3345,3373,1806,3270,5878,2663,863,
K00299,951,817,176,897,1242,223,170,
K15553,1320,103,112,131,1843,202,39,
K04091,1182,70,131,187,1679,267,30,
K15554,1142,24,38,37,1638,75,9,
K15555,616,36,97,86,644,133,25,
K00867,599,196,346,110,646,405,41,
K01915,711,111,243,76,687,375,42,
K07010,2195,368,896,283,2508,862,174,
K01915,3850,906,2301,433,4052,3186,350,
K12256,6358,1378,4814,752,7800,6611,607,
K11073,6106,2051,4883,725,7530,5701,604,
K01555,1832,830,1392,338,2188,2551,278,
K01800,0,0,0,0,0,0,0,
K00451,3050,1008,2012,439,3251,3367,367,
K03556,3336,1019,1222,302,3725,2328,304,
K18622,1365,114,150,32,1777,238,29,
K06518,420,24,40,20,467,52,11,
K06205,0,0,0,0,0,0,0,
K22491,15,13,16,16,25,14,7,
K09932,1247,56,132,80,1726,210,33,
K13938,951,71,63,40,1147,181,21,
K01495,742,259,243,103,833,389,69,
K07589,198,115,90,36,232,120,20,
K22345,72,8,14,11,65,29,4,
K09948,0,0,0,0,0,0,0,
K06203,1492,394,320,243,1730,372,93,
K12583,53,1,2,1,43,2,0,
K00432,1043,373,399,201,1331,661,118,
K03775,1052,636,521,462,1282,979,237,
K13788,2016,210,510,130,2285,700,89,
K00955,110,23,36,20,85,110,10,
K00957,2392,635,788,613,2798,1957,206,
K04691,1917,272,464,174,2277,707,95,
K02014,2776,19,44,29,3252,45,16,
K00817,0,0,0,0,0,0,0,
K10094,0,0,0,0,0,0,0,
K00013,2489,153,528,137,2939,918,86,
K00765,191,22,71,19,212,146,6,
K00790,1450,279,627,213,1467,930,70,
K07323,902,295,704,258,1119,1097,133,
K07122,0,0,0,0,0,0,0,
K02067,442,212,378,101,530,497,49,
K02066,986,455,1581,238,1012,1123,118,
K02065,2148,231,602,137,2620,979,54,
K06041,2265,252,411,135,2516,722,63,
K03270,915,100,317,67,1182,542,40,
K11719,642,97,152,48,700,295,32,
K09774,2243,1236,1626,493,2430,2017,296,
K06861,1821,456,656,283,1855,1211,154,
K03092,2783,1837,1536,1005,3415,2042,638,
K05808,10684,12718,11935,4356,16686,14151,3796,
K02806,1426,762,791,359,1683,1745,206,
K06958,250,84,85,43,263,223,18,
K07238,54,9,12,12,87,12,5,
K02784,0,0,0,0,0,0,0,
K04564,405,12,9,22,461,30,9,
K01679,554,76,33,57,597,53,25,
K03592,1283,170,99,117,1371,159,74,
K09889,1619,1002,916,707,2197,1360,536,
K09935,0,0,0,0,0,0,0,
K11904,363,10,2,4,557,2,0,
K11896,470,0,6,0,626,4,2,
K11895,80,0,0,2,105,1,0,
K11896,293,0,2,0,322,2,0,
K11900,386,2,2,1,615,7,0,
K07347,746,13,7,6,1030,26,2,
K07346,96,0,0,0,136,3,0,
K06887,39,0,0,0,79,0,0,
K05791,320,32,76,12,446,240,4,
K05792,604,83,160,30,727,723,17,
K05793,358,42,54,6,409,360,14,
K05794,1246,119,173,34,1345,1401,31,
K05795,1282,167,147,64,1389,1460,48,
K05795,1116,111,110,42,1200,1229,28,
K18697,66,1,0,5,102,3,1,
K07112,429,86,22,60,623,176,20,
K04085,0,0,0,0,0,0,0,
K02757,497,4,6,4,585,17,0,
K01223,271,12,23,2,456,33,3,
K18968,1103,363,326,345,1266,803,92,
K00821,860,125,187,131,905,256,78,
K08281,897,189,214,133,945,209,70,
K00763,1235,176,185,115,1373,320,56,
K01916,343,58,60,46,356,138,33,
K09471,1304,40,87,34,1535,117,13,
K01915,1202,68,132,46,1344,195,21,
K01406,1033,60,79,39,1226,92,28,
K18900,1472,115,159,95,1788,231,25,
K00433,676,20,16,16,769,31,11,
K09932,602,15,30,6,560,37,9,
K02336,1625,202,355,170,1788,452,91,
K01406,1425,50,87,40,1539,110,15,
K08166,1014,92,264,138,1137,341,79,
K07645,350,71,42,72,396,74,43,
K07666,614,21,93,26,592,76,17,
K12262,0,0,0,0,0,0,0,
K11747,911,47,133,47,1173,383,19,
K03799,476,8,27,9,515,22,1,
K03744,707,34,89,12,662,105,10,
K23239,659,69,51,137,682,88,15,
K01868,6025,1696,4315,813,6560,6868,449,
K02520,2469,1855,4912,3455,3712,16786,1613,
K02916,1569,881,2570,827,2132,7430,470,
K02887,3996,2340,3323,1614,4841,13417,957,
K01889,1345,328,614,322,1781,1634,121,
K01890,5055,1421,3375,807,5937,6129,494,
K04764,3667,4824,6905,1254,4173,6406,1123,
K18555,0,0,0,0,0,0,0,
K08224,2030,2899,1167,1480,2662,1178,897,
K08223,325,121,262,71,368,375,44,
K01679,1833,371,278,95,2016,586,105,
K16138,679,52,82,44,738,110,28,
K02005,570,13,24,20,655,36,10,
K20330,106,4,6,3,104,12,5,
K20330,1095,101,79,29,1145,114,41,
K04750,0,0,0,0,0,0,0,
K20035,695,26,45,54,677,110,15,
K20034,2158,875,571,690,2521,1234,369,
K14986,2825,1095,539,1091,3264,989,609,
K14987,0,0,0,0,0,0,0,
K00074,521,153,332,118,487,460,103,
K08726,17,2,24,8,31,12,8,
K02003,765,113,166,82,749,220,55,
K02004,834,92,147,81,802,175,53,
K01897,138,24,36,14,221,32,10,
K00626,1525,143,92,82,1896,268,73,
K00059,0,0,0,0,0,0,0,
K06445,967,403,130,475,1080,475,333,
K06076,2373,1729,1801,2059,2452,2866,1114,
K00496,847,237,212,84,1178,307,138,
K07044,1,0,0,0,0,0,0,
K02050,0,0,0,0,0,0,0,
K02051,923,92,335,166,1106,749,49,
K18991,462,77,81,53,430,71,40,
K02072,0,0,0,0,0,0,0,
K02071,610,49,69,78,780,184,25,
K02073,373,85,97,161,468,200,46,
K07677,2568,118,142,36,2864,194,42,
K07677,2462,89,128,31,2760,119,30,
K10844,27,2,5,5,64,11,3,
K07687,0,0,0,0,0,0,0,
K15363,1354,145,154,107,1454,213,82,
K12685,2038,131,202,66,2329,329,86,
K12685,1075,32,42,17,1225,49,21,
K03517,0,0,0,0,0,0,0,
K07666,1128,71,100,49,1350,119,19,
K02280,2888,456,503,203,3956,939,182,
K12511,14,0,0,0,19,2,1,
K12510,441,27,30,24,745,78,24,
K02283,1106,61,84,40,1263,161,34,
K02282,1220,115,91,83,1359,242,26,
K02279,596,4,9,12,757,25,8,
K02278,638,100,113,37,721,162,47,
K02651,636,250,139,47,648,333,70,
K02651,1008,501,219,101,1586,212,152,
K06920,263,9,17,9,206,11,0,
K10026,840,82,219,51,990,353,23,
K03641,31976,7679,36146,3791,28725,48440,1890,
K03640,0,0,0,0,0,0,0,
K03646,4858,1522,2365,882,5451,3861,388,
K03560,955,710,1036,221,835,583,124,
K03562,1151,404,526,155,1237,734,99,
K01075,51,11,12,16,64,38,2,
K03551,1369,1796,901,1132,1480,960,543,
K03550,1038,219,379,269,1230,627,77,
K01159,428,91,153,89,439,221,38,
K01876,1555,219,977,134,1325,1031,74,
K18189,0,0,0,0,0,0,0,
K04047,916,181,274,136,982,526,58,
K03704,3393,1956,1545,797,3978,2463,553,
K03745,0,0,0,0,0,0,0,
K18093,21301,12917,14721,3915,28039,24830,4472,
K03442,692,185,200,95,643,217,43,
K09767,1613,1866,775,1201,1818,1308,480,
K00077,1109,121,140,78,1302,224,32,
K02482,2244,221,278,128,2237,355,52,
K03574,0,0,0,0,0,0,0,
K00798,0,0,0,0,0,0,0,
K03070,2671,529,877,336,3071,1697,137,
K00620,0,0,0,0,0,0,0,
K06915,5690,2975,3279,1375,5653,6015,613,
K03406,3003,2109,989,1478,4192,1724,736,
K01433,367,58,149,45,367,226,27,
K01141,2032,379,658,334,2100,1221,91,
K06384,675,68,179,38,788,193,22,
K03791,465,27,28,13,467,27,4,
K03743,1050,785,616,500,1456,833,323,
K03553,4053,3767,6649,1771,4389,7970,1089,
K03565,0,0,0,0,0,0,0,
K05812,16,4,11,0,31,9,0,
K21900,1,0,0,0,6,1,0,
K22900,25,14,11,6,22,7,5,
K14441,1123,79,214,81,1170,299,46,
K03827,0,0,0,0,0,0,0,
K03549,3224,120,403,143,4154,1122,46,
K14205,1756,303,644,185,2159,909,137,
K02346,522,22,9,5,519,13,3,
K01881,1173,113,376,97,1376,649,61,
K08218,3036,690,2337,427,3370,2870,262,
K07443,539,73,125,59,536,214,34,
K03704,536,396,2735,129,310,273,54,
K01494,398,198,146,59,473,230,24,
K10017,0,0,0,0,0,0,0,
K06987,1263,270,556,128,1446,743,142,
K10015,885,97,157,36,1044,174,54,
K10016,59,3,6,1,58,6,1,
K01434,4078,2242,1599,584,6198,2089,796,
K02030,0,0,0,0,0,0,0,
K11209,932,113,155,82,1019,294,41,
K09858,553,93,154,51,619,173,42,
K03286,2335,720,980,204,3650,894,255,
K08993,1114,279,539,226,1401,713,155,
K00868,81,4,6,11,66,40,1,
K21087,6,2,0,4,13,2,1,
K02027,469,205,2,9,594,37,130,
K02025,173,81,0,8,251,8,39,
K02026,153,53,0,8,214,10,37,
K02081,228,180,9,3,250,27,160,
K02082,206,212,4,5,252,37,155,
K08302,406,225,0,5,595,42,190,
K00567,2,0,0,0,1,0,0,
K00007,412,2,0,2,608,0,0,
K00854,220,2,4,0,309,0,0,
K01420,242,368,107,113,409,116,70,
K00209,28,3,0,0,26,2,0,
K14055,0,0,0,0,0,0,0,
K21602,287,60,63,63,369,94,12,
K01053,253,11,5,8,341,53,7,
K08092,212,31,12,9,221,6,0,
K19334,137,2,0,1,139,0,0,
K00880,250,11,0,4,370,15,0,
K03078,85,13,4,6,188,21,6,
K03079,54,0,0,0,52,2,0,
K00325,0,0,0,0,0,0,0,
K03077,0,0,0,0,0,0,0,
K00324,694,115,84,70,873,761,27,
K03758,153,13,2,7,249,5,8,
K13938,173,35,13,8,251,41,5,
K07661,198,50,22,20,359,40,11,
K07639,289,17,6,10,376,13,8,
K01299,296,11,9,12,458,20,12,
K06897,282,13,0,6,498,9,6,
K04775,35,1,1,1,57,0,0,
K02173,0,0,0,0,0,0,0,
K01774,9,0,0,2,8,3,0,
K19956,147,4,0,2,167,13,2,
K02800,227,4,0,5,337,11,9,
K02821,163,2,0,2,274,1,0,
K03578,270,18,6,12,321,16,6,
K01118,0,0,0,0,0,0,0,
K09978,0,0,0,0,0,0,0,
K03778,405,107,63,51,521,341,20,
K03668,29,15,4,7,35,14,2,
K09712,29,15,5,11,36,32,1,
K03297,284,128,49,76,427,167,41,
K03737,922,120,106,59,1552,394,22,
K14058,197,13,8,5,312,30,2,
K16074,0,0,0,0,1,0,0,
K15580,271,55,46,38,383,127,17,
K19802,201,104,66,4,258,92,9,
K14054,0,0,0,0,0,0,0,
K03721,222,43,33,37,374,105,18,
K11065,0,0,0,0,0,0,0,
K03762,334,46,45,31,442,72,17,
K01451,641,22,16,32,1063,25,15,
K08990,283,34,34,56,491,43,23,
K06918,229,20,12,2,323,54,8,
K03971,35,4,3,6,37,14,1,
K03973,55,11,7,4,81,11,2,
K03969,126,28,8,14,133,37,6,
K03970,0,0,0,0,0,0,0,
K03974,15,1,1,0,21,1,0,
K00355,411,7,2,6,484,6,0,
K19226,280,41,20,23,392,33,11,
K19227,129,11,10,10,138,19,2,
K19228,180,5,3,0,258,8,0,
K19229,227,2,8,6,284,18,3,
K19230,160,6,6,5,224,27,7,
K01147,485,70,18,36,584,62,12,
K06200,466,53,29,46,1062,212,22,
K08313,23,2,0,3,36,1,0,
K04069,201,23,22,8,240,39,4,
K03077,22,2,2,3,23,1,0,
K01591,77,21,9,9,124,36,9,
K04062,0,0,0,0,0,0,0,
K03113,0,0,0,0,0,0,0,
K12151,0,0,0,0,0,0,0,
K19804,319,63,35,51,376,109,18,
K08992,24,19,8,14,45,18,9,
K03366,0,0,0,0,0,0,0,
K00864,241,7,2,8,420,23,4,
K17203,118,1,4,1,149,25,0,
K17204,230,0,9,3,327,6,1,
K17202,141,2,2,7,184,6,0,
K00615,151,2,0,0,258,8,0,
K01681,303,8,8,25,365,33,2,
K01096,0,0,0,0,0,0,0,
K01497,0,0,0,0,0,0,0,
K03168,498,85,55,71,720,202,26,
K13634,0,0,0,0,0,0,0,
K04774,342,189,86,73,500,155,55,
K06178,12,10,3,0,15,7,0,
K19221,0,0,0,0,0,0,0,
K07566,85,54,28,48,146,104,22,
K07053,160,63,23,44,285,109,14,
K01657,352,160,62,65,537,27,44,
K01658,134,47,23,24,236,3,24,
K00766,201,79,45,45,472,18,49,
K13498,368,175,112,67,764,138,73,
K01696,298,119,54,55,723,91,47,
K01695,178,74,28,37,367,29,30,
K07275,167,53,22,5,248,141,3,
K04065,0,0,0,0,0,0,0,
K06940,0,0,0,0,0,0,0,
K06190,150,16,5,9,152,28,2,
K03832,5,2,0,1,13,1,0,
K10806,0,0,0,0,0,0,0,
K09780,0,0,0,0,0,0,0,
K08167,358,59,30,52,533,91,22,
K04047,945,422,148,197,1326,809,101,
K06131,340,70,97,44,475,159,16,
K02032,0,0,0,0,0,0,0,
K09901,0,0,0,0,0,0,0,
K15583,219,15,13,16,343,73,3,
K15582,203,14,33,13,283,84,8,
K15581,57,1,0,4,58,4,0,
K15580,299,33,35,5,425,49,12,
K15580,973,158,158,94,1553,420,25,
K05595,148,9,24,19,200,10,2,
K04072,727,269,141,98,1500,664,69,
K00857,26,1,0,1,38,2,2,
K08679,151,6,1,1,242,0,0,
K03746,0,0,0,0,0,0,0,
K00012,312,69,41,52,381,87,34,
K02485,384,103,70,76,663,172,32,
K07001,487,156,85,72,744,123,29,
K01433,290,90,63,58,434,98,16,
K22522,162,5,1,7,156,9,6,
K03169,67,6,2,16,127,16,3,
K01142,0,0,0,0,0,0,0,
K08320,0,0,0,0,0,0,0,
K06917,283,7,11,22,426,40,2,
K01008,163,26,46,37,259,121,16,
K04773,584,85,74,35,834,166,26,
K01424,218,10,6,4,262,20,1,
K08281,180,19,11,12,270,25,5,
K01183,515,70,43,56,723,153,46,
K09916,0,0,0,0,0,0,0,
K07305,149,67,13,46,202,60,14,
K00134,2963,2404,1031,499,2922,3699,582,
K01792,27,12,2,4,29,8,1,
K07274,39,20,4,5,80,34,9,
K07180,3849,2921,718,1006,9382,3341,626,
K09786,1147,996,188,396,2762,951,213,
K03088,98,18,0,10,171,5,11,
K02014,344,107,5,83,489,16,23,
K03704,0,0,0,0,0,0,0,
K18839,0,0,0,0,0,0,0,
K07552,29,4,2,3,26,2,2,
K01775,0,0,0,0,0,0,0,
K00285,243,64,38,88,438,72,24,
K06415,870,578,191,186,1960,541,118,
K03603,20,10,0,6,30,6,2,
K03314,414,30,14,20,472,35,16,
K03611,144,28,7,42,257,112,18,
K09160,17,2,0,1,21,5,0,
K01557,96,48,19,35,166,67,25,
K08305,373,53,22,62,639,169,16,
K09902,82,17,11,14,125,29,12,
K03610,276,195,88,79,397,198,30,
K03609,71,16,14,13,100,23,8,
K03684,0,0,0,0,0,0,0,
K01897,228,27,10,36,335,20,9,
K03608,0,0,0,0,0,0,0,
K07285,76,25,10,29,183,17,2,
K03722,201,16,7,14,357,16,0,
K14742,0,0,0,0,0,0,0,
K11742,0,0,0,0,0,0,0,
K11743,112,0,0,5,145,30,3,
K17463,141,6,1,6,101,14,9,
K17468,140,2,0,2,207,12,2,
K17467,161,2,0,1,177,2,0,
K17473,163,0,2,2,239,0,0,
K17466,0,0,0,0,0,0,0,
K17465,0,0,0,0,0,0,0,
K17464,0,0,0,0,0,0,0,
K01625,25,1,0,0,36,5,1,
K00036,371,97,20,61,562,200,28,
K19337,329,150,43,92,532,150,58,
K00873,905,158,150,74,997,695,26,
K02560,4,0,0,0,11,1,0,
K19304,215,26,20,24,414,35,10,
K09815,427,208,142,60,820,166,26,
K09817,97,8,7,17,160,49,1,
K03551,15,4,1,3,17,1,0,
K09816,0,0,0,0,0,0,0,
K03550,199,17,20,20,251,27,11,
K01159,141,8,2,11,189,15,2,
K18189,0,0,0,0,0,0,0,
K01876,188,23,30,30,249,59,9,
K08310,0,0,0,0,0,0,0,
K07136,296,62,22,31,465,51,20,
K15256,108,12,2,4,191,12,1,
K08685,1899,245,517,71,2339,528,124,
K06871,1502,165,252,75,1924,402,88,
K05521,480,56,39,57,576,108,23,
K04343,0,0,0,0,0,0,0,
K18199,0,0,0,0,0,0,0,
K13633,0,0,0,0,0,0,0,
K07071,1272,83,281,73,1468,416,61,
K03406,1859,247,798,60,1986,384,80,
K03367,6888,114,179,72,7157,459,108,
K05540,0,0,0,0,0,0,0,
K02687,618,60,183,90,797,377,29,
K01961,1741,176,471,101,1972,941,49,
K03406,2425,447,1531,230,2423,1980,125,
K02160,0,0,0,0,0,0,0,
K03786,0,0,0,0,0,0,0,
K02488,1681,116,530,68,1716,552,51,
K01823,897,303,464,242,1103,687,160,
K03113,949,291,624,223,875,1106,75,
K03327,2,0,0,0,4,0,0,
K01432,4,0,0,0,3,0,0,
K06219,882,316,288,285,1129,624,144,
K02278,949,35,101,32,1057,69,18,
K12511,95,53,38,22,99,42,15,
K12510,615,55,126,26,740,107,24,
K02283,904,64,65,10,1128,97,17,
K02282,1986,101,177,41,2527,218,51,
K02279,1252,149,102,32,1544,277,43,
K02651,0,0,0,0,0,0,0,
K02651,0,0,0,0,0,0,0,
K00059,1385,371,157,221,1881,340,134,
K09936,0,0,0,0,0,0,0,
K03406,1366,1314,328,706,1789,563,516,
K00626,0,0,0,0,0,0,0,
K17686,2939,2131,1542,1553,3890,2391,840,
K07178,0,0,0,0,0,0,0,
K19591,0,0,0,0,0,0,0,
K07552,1547,1587,2001,1756,1995,3565,811,
K09760,2689,365,2126,143,2890,2927,109,
K08369,573,31,50,22,568,92,14,
K21053,62,11,23,4,76,24,3,
K22468,1303,308,870,240,1467,1135,123,
K00799,1587,55,117,47,2038,259,20,
K07506,688,123,134,51,825,171,43,
K07638,154,4,20,6,197,27,9,
K02483,741,71,126,51,814,174,29,
K03566,1381,58,127,63,1545,126,35,
K05834,1327,68,137,29,1625,118,43,
K19713,708,52,252,43,835,365,40,
K03975,1015,333,107,176,1230,174,103,
K07045,1186,615,241,912,1343,628,374,
K01652,713,94,153,91,831,253,54,
K02503,0,0,0,0,0,0,0,
K03566,796,104,153,55,936,240,39,
K02028,1005,95,162,29,965,202,30,
K02030,1204,39,97,14,1421,154,11,
K02029,527,13,33,7,551,57,6,
K12252,1049,35,110,22,1038,210,10,
K00600,164,12,10,7,179,16,1,
K09125,373,22,33,4,454,13,10,
K06920,239,27,44,16,214,33,4,
K12262,844,288,360,80,997,237,41,
K02257,632,399,406,221,973,435,77,
K02298,2233,465,1222,209,2451,2243,101,
K02300,0,0,0,0,0,0,0,
K02299,0,0,0,0,0,0,0,
K02297,3181,400,712,183,4045,1917,74,
K03611,358,25,33,18,343,28,7,
K05916,1139,369,379,236,1345,711,134,
K12266,1722,502,412,603,1869,808,224,
K03415,1250,807,474,730,1555,970,290,
K06940,659,23,82,8,751,165,7,
K09137,591,104,143,73,678,175,26,
K01921,1372,105,276,81,1597,566,50,
K05810,538,43,51,17,480,58,8,
K18831,538,80,87,32,490,171,23,
K19166,460,69,145,35,563,271,23,
K00681,1185,32,32,17,1308,60,9,
K00428,1383,72,1140,40,1681,1414,34,
K06919,1654,52,80,19,1896,127,19,
K07733,0,0,0,0,0,0,0,
K01426,4100,2035,452,639,4902,683,385,
K11070,1004,23,37,14,1078,64,16,
K11071,600,8,15,5,781,24,6,
K11072,1017,28,27,11,1085,65,5,
K03566,2344,418,185,259,3177,332,129,
K08223,223,6,4,1,245,10,4,
K05797,504,5,50,13,523,60,3,
K08738,0,0,0,0,0,0,0,
K20199,651,25,25,14,611,35,9,
K20200,0,0,0,0,0,0,0,
K18954,1207,39,77,27,1337,82,21,
K00481,2123,43,48,17,2313,89,23,
K16089,1113,47,16,22,1221,46,18,
K06942,189,20,32,6,223,110,3,
K01056,1401,132,478,109,1387,1013,79,
K02897,687,80,151,65,721,268,54,
K00948,8689,1071,7860,979,7876,11241,286,
K03568,0,0,0,0,0,0,0,
K11206,0,0,0,0,0,0,0,
K08301,2196,601,1248,387,2344,2032,146,
K06287,1520,444,816,268,1768,1231,142,
K03570,1034,105,277,78,1189,434,59,
K03571,0,0,0,0,0,0,0,
K03569,1856,352,588,230,1955,1101,103,
K02435,750,198,195,248,645,342,76,
K02433,2552,424,774,401,2823,1759,145,
K02434,3179,810,1779,432,3662,2986,254,
K03642,419,65,58,52,399,155,43,
K07301,468,25,34,22,445,82,18,
K13936,71,6,13,4,65,6,0,
K01607,0,0,0,0,0,0,0,
K02471,33,9,28,5,46,23,4,
K15011,1029,189,390,115,1332,1181,67,
K15012,0,0,0,0,0,0,0,
K09807,2164,600,651,348,2287,1601,163,
K12368,5917,1330,2830,370,7366,5020,449,
K12368,2908,383,739,119,3284,934,106,
K12368,3285,303,654,195,4056,1166,92,
K12369,1784,152,413,88,2180,524,44,
K12370,920,69,251,31,1093,354,28,
K12371,1229,189,438,104,1338,730,62,
K02837,1210,1365,462,264,1853,594,332,
K12372,0,0,0,0,0,0,0,
K05846,1251,120,145,146,1288,231,26,
K05845,1094,52,89,66,1187,190,15,
K05846,523,28,24,44,511,77,16,
K05847,1766,152,203,98,1877,524,38,
K01581,1466,361,624,194,1568,702,54,
K07126,355,26,67,8,385,64,11,
K07336,595,29,128,78,703,211,54,
K16090,3831,51,89,48,4345,260,27,
K00380,1132,22,44,22,1283,67,8,
K01113,91,1,6,3,94,17,0,
K08994,306,41,110,50,359,169,25,
