KO,Bd_1_20,Bd_1_29,Bd_2_20,Bd_2_29,Bd_4_20,Bd_4_29,Bd_5_20,Bd_5_29
K10126,65,22,376,66,1337,24,1821,227
K15554,14,12,72,20,1363,13,1757,40
K15555,4,0,31,4,828,3,1271,13
K03406,37,18,244,46,478,20,590,199
K03566,39,51,233,145,693,106,825,716
K01473,28,41,318,123,1169,72,1548,307
K14063,0,0,0,0,0,0,0,0
K13587,0,1,18,4,8,2,10,9
K13589,0,0,0,0,0,0,0,0
K08482,105,130,868,369,1469,206,1951,1651
K16066,18,28,206,106,1110,45,1261,212
K01996,18,34,234,61,771,37,744,354
K01995,15,2,178,13,237,13,254,59
K01998,88,26,1242,160,1575,108,2139,496
K01997,60,21,533,61,1607,59,2498,218
K01999,140,86,1495,239,2614,161,2958,939
K03566,17,22,187,97,1058,46,1497,201
K00763,22,19,493,105,1851,36,2081,382
K01916,67,37,432,123,771,62,892,424
K22522,0,0,0,0,0,0,0,0
K02314,65,65,601,232,2239,97,2793,517
K02939,1,2,7,4,13,2,24,9
K12573,3399,691,12876,2246,9753,994,10563,5984
K02963,0,0,0,0,0,0,0,0
K02990,0,0,0,0,0,0,0,0
K03218,0,0,0,0,0,0,0,0
K02012,10,19,207,68,1297,27,1495,227
K03406,27,5,74,25,108,14,189,35
K02011,0,0,0,0,0,0,0,0
K01939,332,146,1641,537,2128,369,2493,1229
K02502,441,360,3766,795,4323,421,5128,3590
K04087,142,120,643,251,905,197,1091,1184
K04088,605,432,5588,1757,2952,682,3481,4292
K03665,1745,1277,11930,4045,9201,2205,9585,18204
K00791,8,9,108,38,107,23,134,201
K03572,234,284,2614,578,2077,269,2190,3774
K03666,0,0,0,0,0,0,0,0
K01448,243,128,1966,544,2182,266,2964,1112
K06925,6,1,57,20,97,13,88,70
K17758,21,19,130,92,1390,17,1520,100
K18979,19,17,110,43,524,21,788,134
K13288,14,12,314,59,687,35,834,187
K06949,0,0,1,0,20,0,20,1
K02557,10,3,27,11,64,5,62,33
K02556,140,127,1166,590,1861,267,2408,2290
K01011,46,32,393,109,612,86,661,335
K01079,6,6,40,2,65,9,110,25
K01613,0,0,0,0,0,0,0,0
K07186,8,47,218,127,709,38,873,320
K02621,196,200,1997,500,1887,241,2293,1925
K09857,0,0,0,0,0,0,0,0
K06985,2,6,43,11,107,3,123,17
K02622,108,28,951,151,1383,59,1774,384
K07000,45,30,542,149,816,50,1069,372
K03651,111,73,784,203,1243,59,1900,488
K09920,32,34,252,101,343,55,374,233
K01515,65,73,621,194,911,135,1449,733
K03457,177,234,1914,731,2017,312,3092,949
K03147,19,8,99,47,1762,15,2648,111
K12340,16,8,180,40,409,20,598,160
K02527,14,2,112,16,83,6,123,50
K03297,7,5,90,25,594,12,731,135
K03272,4,0,17,8,105,5,117,14
K11085,28,86,373,117,1299,57,1515,579
K03734,26,11,72,25,697,9,1096,56
K22736,70,49,228,85,638,78,856,146
K06204,0,0,10,8,585,2,756,9
K14415,42,28,180,50,286,51,346,140
K11089,27,49,320,92,1964,51,2558,533
K02770,5,2,70,6,246,6,316,30
K00882,8,10,156,29,692,12,886,56
K02392,50,32,607,102,891,67,1309,450
K02393,0,0,0,0,0,0,0,0
K02391,38,23,291,50,441,25,554,184
K03721,114,78,1358,234,1924,108,2324,764
K06992,6,15,66,19,745,22,1000,83
K01940,3,12,57,27,1142,11,1743,65
K01448,0,0,2,1,14,0,28,3
K09007,0,0,17,0,1252,0,1426,17
K14584,0,0,0,0,0,0,0,0
K16137,2,11,4,59,450,11,460,34
K09796,9,16,195,52,759,27,815,198
K02014,5,2,106,21,2514,4,3597,61
K07740,4,3,47,16,61,4,78,37
K02498,31,17,215,75,1087,27,1301,124
K03611,0,0,0,0,0,0,0,0
K02496,449,166,3347,641,2355,327,2643,1907
K02496,219,151,1524,276,1279,247,1436,1267
K01749,323,108,1440,358,1268,237,1564,972
K08083,157,157,1980,603,2186,280,2558,2775
K01755,83,93,901,274,1165,102,1409,883
K00799,20,16,145,36,183,24,265,90
K05851,79,100,779,312,3284,148,4609,939
K06140,10,4,74,2,30,5,25,33
K06202,59,58,744,130,1014,111,1207,721
K01586,216,162,1347,418,1969,231,2451,1460
K01778,188,100,1766,345,1498,152,1702,1253
K09921,49,66,478,156,895,111,1126,420
K03733,70,39,417,92,869,55,988,321
K20862,35,38,305,99,495,79,626,338
K03320,230,162,777,242,1278,249,1175,1545
K04752,755,296,4163,535,2202,489,2622,3498
K09806,14,42,163,135,689,71,870,167
K07391,3,12,75,40,291,14,432,64
K03406,46,38,458,188,2123,84,2979,507
K03566,20,147,227,292,1717,204,2323,921
K21023,5,11,88,49,620,16,776,67
K03327,0,0,0,0,0,0,0,0
K03656,12,18,201,60,1321,15,1983,163
K03816,0,0,0,0,0,0,0,0
K14056,61,32,585,90,310,59,320,368
K01775,119,279,1354,389,1614,251,2021,2837
K00285,311,117,1604,256,1650,141,1758,1181
K09022,0,0,0,0,0,0,0,0
K03719,8,26,79,44,445,25,444,327
K06940,4,4,26,6,56,17,69,38
K09471,65,26,496,83,1717,49,2475,408
K06132,19,7,121,18,366,21,482,124
K12254,197,98,1157,258,1843,168,2399,956
K06995,60,77,1260,155,980,85,1370,1186
K02913,0,0,0,0,0,0,0,0
K02902,366,504,5867,676,3101,239,3360,3364
K12368,35,32,378,115,1657,59,2241,337
K03630,0,0,29,5,68,1,60,20
K13038,228,149,1648,373,2499,247,3116,1376
K01520,72,47,603,139,852,71,943,428
K15778,144,209,1225,502,2414,268,3293,2526
K00930,49,41,624,119,517,74,601,574
K00762,10,12,197,45,172,19,159,182
K01142,260,542,2235,680,1494,520,1476,5961
K09940,0,0,0,0,0,0,0,0
K00989,151,84,1298,181,946,137,1020,796
K00942,42,31,438,71,724,53,749,373
K03060,365,452,6864,801,3019,455,3484,6771
K01139,295,376,3374,857,3120,461,3841,3592
K09022,126,116,2116,232,1527,151,1713,1338
K03561,44,62,408,352,1494,97,1807,644
K03559,18,14,272,79,522,21,678,281
K03832,7,24,101,57,1109,13,1631,74
K04761,40,96,667,371,1692,159,2095,1106
K03655,142,138,1329,355,2639,230,3892,1167
K06077,0,0,0,0,0,0,0,0
K11912,32,17,239,33,818,22,1027,66
K11912,13,6,159,26,675,9,852,28
K11891,41,32,198,43,1005,30,1466,87
K11915,0,0,0,0,0,0,0,0
K11890,0,0,0,0,0,0,0,0
K11892,94,56,466,118,1434,38,2102,145
K11893,40,11,314,45,1163,42,1509,123
K11906,23,12,114,21,481,14,591,60
K07154,7,11,77,25,220,13,186,88
K06123,22,28,214,81,849,33,1378,188
K07679,66,75,587,190,2484,92,2970,603
K02077,8,6,23,6,1266,6,1918,24
K01496,0,4,18,4,301,2,442,17
K15552,6,5,33,17,107,13,113,18
K10831,48,29,313,167,723,51,895,203
K15551,137,209,1025,671,1754,229,1864,610
K03719,0,2,3,0,93,0,107,5
K00606,0,2,16,0,132,0,191,17
K13979,17,6,78,22,466,22,602,86
K02647,0,7,22,3,253,0,303,11
K13021,15,12,215,61,1530,8,2131,148
K05786,16,2,189,39,599,11,677,58
K00457,65,33,424,79,895,39,1285,333
K21090,16,20,210,73,1924,27,2635,219
K03387,5,23,175,46,989,27,1305,232
K01759,0,0,0,0,0,0,0,0
K24119,15,8,177,18,480,0,710,99
K00383,89,69,839,210,1195,70,1466,1134
K00963,70,123,934,326,1175,157,1528,1130
K19713,59,65,430,159,1298,89,1386,597
K17230,124,34,836,126,1000,66,1127,353
K09990,10,10,80,25,548,10,750,69
K03919,13,14,124,51,510,17,659,150
K10778,31,25,124,24,426,31,570,128
K00459,115,118,705,268,1436,166,1830,746
K02020,13,47,118,155,844,53,1347,272
K02018,3,9,49,28,466,13,754,48
K02017,10,15,123,33,920,18,1116,179
K07576,44,24,501,56,908,49,1084,358
K13993,0,0,0,0,0,0,0,0
K14055,81,23,1471,64,1994,85,2906,390
K01420,36,30,479,99,871,79,836,818
K13953,0,0,9,2,20,0,26,2
K14055,0,0,0,0,0,0,0,0
K14055,17,8,264,19,454,10,561,51
K14055,52,23,511,28,1036,36,1659,140
K00355,9,11,39,13,694,11,639,30
K18697,9,13,125,40,884,38,1219,102
K09458,14,66,207,196,904,128,1130,916
K01754,11,14,137,24,199,24,313,114
K11811,23,21,271,52,614,35,698,293
K03741,40,103,463,292,729,198,909,1574
K03892,18,138,291,374,497,351,639,2991
K06140,39,90,446,138,1166,75,1360,775
K11073,34,34,397,107,1384,55,2241,276
K02055,3,3,34,12,77,12,86,21
K13936,12,4,80,23,1150,17,1602,100
K14155,30,20,91,58,1130,31,1453,146
K03862,23,30,175,78,1143,49,1702,351
K03863,0,0,1,1,6,0,9,1
K11475,0,0,2,0,4,1,1,0
K21833,11,3,53,8,230,6,338,14
K07006,23,9,100,26,1956,29,2558,82
K04754,0,1,5,4,22,1,32,5
K00146,3,1,6,5,54,0,101,2
K14393,0,0,6,1,127,5,141,12
K01895,20,12,159,39,438,67,596,511
K11102,0,1,28,10,275,10,322,38
K07038,0,0,0,0,0,0,0,0
K12266,0,2,16,6,174,11,174,63
K00355,0,0,0,0,0,0,0,0
K12264,0,4,6,0,329,11,451,23
K07347,2,2,17,4,379,6,468,68
K12265,0,0,0,0,0,0,0,0
K15540,0,0,0,0,132,0,133,6
K07345,0,2,0,0,202,0,204,5
K07592,0,0,0,0,8,0,13,0
K21966,0,0,0,6,99,2,196,3
K13735,4,2,18,10,1254,8,1503,56
K14057,0,0,0,0,0,0,0,0
K17737,0,0,0,0,17,0,30,6
K16514,0,0,2,0,403,0,395,14
K08224,0,0,2,0,453,0,458,10
K01910,0,0,0,0,404,0,660,4
K01646,0,0,0,0,41,0,56,0
K01644,0,0,1,0,138,0,177,4
K01643,0,0,2,0,202,2,301,13
K05964,0,0,1,2,80,1,72,0
K13930,0,0,0,0,122,0,121,0
K07002,0,0,0,0,158,0,187,2
K01682,0,0,14,4,577,6,760,40
K03319,0,0,0,0,175,0,251,0
K04084,2,10,51,4,127,4,141,119
K07791,0,2,11,9,154,7,195,38
K03926,0,0,0,0,0,0,0,0
K01744,6,7,296,36,669,60,840,424
K07113,2,28,305,36,356,101,430,445
K04078,30,55,1172,82,1176,138,1064,778
K04077,61,161,3757,265,3685,435,3864,2777
K19810,0,0,2,3,15,1,23,15
K02356,6,7,184,32,243,37,288,315
K16348,0,1,3,1,14,2,8,13
K03098,0,2,9,2,7,1,6,9
K11741,0,0,2,0,2,0,4,1
K00247,0,0,10,1,21,2,48,13
K00244,3,8,160,14,177,12,241,168
K00246,0,0,0,0,0,0,0,0
K00245,0,0,0,0,0,0,0,0
K22051,22,23,501,55,820,77,1127,608
K04568,0,0,0,0,0,0,0,0
K01613,0,1,14,4,91,3,97,34
K06949,1,9,16,9,155,7,209,56
K03446,0,0,37,6,177,6,181,108
K13288,0,0,0,0,0,0,0,0
K03543,0,0,0,2,185,0,284,10
K01703,0,0,1,0,3,0,2,6
K03319,0,0,7,0,13,0,19,8
K01704,0,0,0,0,0,0,0,0
K03291,12,5,277,14,624,15,753,91
K11925,0,4,14,6,288,6,400,41
K02064,0,0,11,0,183,10,291,23
K02063,0,1,29,4,137,5,200,48
K01652,22,9,419,23,534,55,613,283
K01653,0,0,0,0,0,0,4,2
K03975,124,7,1644,55,1659,40,1354,183
K02336,0,2,26,8,480,13,658,126
K03580,4,12,71,16,409,27,512,212
K05801,0,1,0,0,6,1,2,1
K06177,0,0,0,0,0,0,0,0
K04744,17,19,188,55,556,61,591,526
K03771,12,15,271,48,296,51,389,620
K00097,2,2,61,13,165,30,270,95
K02528,10,2,47,1,113,21,188,210
K06195,3,4,43,4,99,20,132,182
K01525,0,3,14,6,62,15,108,50
K00287,1,0,2,1,15,2,14,2
K11745,9,4,116,13,275,16,334,42
K05835,0,0,0,0,0,0,0,0
K11746,0,0,2,0,4,0,10,4
K01955,5,21,254,21,589,34,629,435
K01956,5,6,47,45,221,29,222,183
K00215,6,11,59,19,340,32,366,118
K03527,0,0,19,3,18,3,26,22
K01870,3,4,202,17,232,42,246,204
K03774,0,0,0,0,0,0,0,0
K03101,0,0,0,0,0,0,0,0
K11753,8,7,82,32,284,41,331,298
K03717,0,1,38,6,161,19,202,134
K02968,0,0,0,0,0,0,0,0
K03313,7,3,89,12,263,43,267,260
K03686,1,0,17,7,102,9,152,31
K04043,39,102,589,117,647,212,725,563
K07034,0,0,0,0,0,0,0,0
K03831,0,1,18,3,82,9,137,66
K00616,2,2,40,5,216,12,246,61
K03310,2,1,8,2,242,6,326,59
K01733,0,0,0,0,1,0,2,1
K09861,0,0,0,0,0,0,0,0
K12524,9,18,144,41,317,23,415,226
K00872,0,0,0,0,0,0,0,0
K02533,5,4,81,14,183,18,155,77
K07773,4,32,366,82,343,60,417,701
K05805,0,0,11,6,39,5,57,21
K05804,0,3,8,10,50,9,45,72
K15634,0,0,0,0,0,0,0,0
K08309,2,11,161,38,288,37,310,364
K01529,0,0,0,0,0,0,0,0
K03720,0,0,0,0,0,0,0,0
K21021,0,7,41,11,213,12,309,158
K06020,2,0,22,11,129,7,147,23
K01640,4472,8885,65470,24239,12410,10284,15379,110868
K02040,7,10,46,28,372,15,427,137
K00249,0,0,0,0,0,0,0,0
K01142,3,7,55,17,838,8,863,68
K07278,101,92,728,252,1864,127,2577,980
K09800,229,110,1420,494,3520,198,4335,832
K03712,17,67,313,99,621,95,795,400
K03543,98,80,682,288,1507,148,1952,883
K03446,12,14,182,63,719,27,960,113
K03269,3,1,40,15,50,2,53,39
K01886,198,107,1584,340,3181,140,3923,1008
K01883,141,46,1058,193,1330,85,1492,564
K00343,11,34,109,70,386,29,594,280
K07726,0,0,0,0,0,0,0,0
K07726,0,0,0,0,0,0,0,0
K00342,165,62,1594,165,1824,78,2263,694
K00341,173,52,1964,312,2978,112,3634,874
K00340,3,1,19,6,26,0,25,8
K00336,198,88,1744,282,2544,118,2913,1041
K00339,0,0,0,0,0,0,0,0
K00338,0,0,0,0,0,0,0,0
K00337,0,0,0,0,0,0,0,0
K00335,189,83,1663,351,2525,135,2905,981
K13378,211,153,2083,312,2436,208,2989,1159
K00334,0,0,0,0,0,0,0,0
K00331,147,112,963,208,1384,117,1782,601
K00330,70,28,430,82,417,42,565,455
K01637,198,401,3070,868,3037,340,3264,3329
K18850,29,34,395,104,702,48,1012,488
K02348,0,0,0,0,0,0,0,0
K01756,67,57,923,124,1742,79,2164,538
K07153,5,7,79,26,190,11,200,87
K00566,1,2,28,8,43,4,43,24
K12152,0,0,0,0,0,0,0,0
K00031,1453,1750,24968,4799,21925,3003,25233,24562
K03704,89,134,742,517,314,112,382,1884
K06891,344,690,4971,2239,4372,1468,4887,17834
K03694,3388,3813,35580,12110,29545,9837,34079,71917
K21420,55,73,427,174,456,35,467,552
K02518,0,0,0,0,0,0,0,0
K00684,31,74,603,131,724,113,767,880
K00384,23,5,213,52,840,28,1144,185
K03466,202,159,1620,676,3821,226,5781,1479
K03634,18,24,303,62,747,17,1100,238
K07478,138,73,838,180,1515,138,1938,655
K06199,13,16,154,60,316,29,304,150
K01875,218,98,1431,379,2448,228,2729,1659
K02302,84,62,562,94,537,78,657,251
K07393,0,1,10,3,24,2,32,17
K11179,20,16,108,34,398,20,515,55
K07237,1,3,17,4,182,4,296,18
K07236,1,5,12,9,97,3,146,28
K07235,63,66,276,120,418,74,647,323
K21757,4,16,103,36,1001,10,1259,98
K01856,72,203,571,461,1322,526,1755,3770
K03464,48,84,253,76,577,127,548,504
K03381,178,143,1059,335,2276,411,2168,1588
K18900,0,0,3,0,39,3,39,34
K03975,0,0,3,0,5,0,17,8
K03561,0,6,10,18,158,26,217,86
K03559,0,0,0,0,0,0,0,0
K12942,0,0,28,4,204,11,252,71
K12941,0,0,4,2,434,3,585,71
K12940,0,0,2,0,247,2,363,29
K14057,0,0,2,0,83,0,68,27
K19092,0,0,0,0,138,0,214,9
K02529,0,0,2,0,238,4,318,2
K12518,0,0,7,6,496,10,694,56
K12519,0,0,0,0,124,2,146,0
K13888,0,2,1,0,185,2,255,5
K05685,0,0,6,0,433,1,552,24
K06133,0,0,0,0,0,0,0,0
K01295,0,2,9,2,176,2,302,6
K12055,0,0,0,0,174,2,235,20
K02314,0,0,0,0,242,0,303,4
K21449,0,2,18,7,203,8,234,199
K01885,0,4,31,17,161,6,246,110
K11535,13,10,45,14,95,14,112,67
K03322,0,3,13,15,189,5,249,60
K19265,0,1,5,2,181,2,205,35
K04103,8,12,84,4,211,28,224,250
K25316,0,0,0,0,0,0,0,0
K08177,0,0,2,0,11,1,14,4
K00845,0,0,0,0,0,0,0,0
K02478,0,7,26,6,178,11,216,112
K02477,0,0,0,0,0,0,0,0
K03790,0,2,13,4,161,9,198,34
K14261,14,17,150,47,409,42,540,571
K12262,0,0,11,2,112,3,104,20
K18843,5,8,144,25,211,14,237,135
K07345,2,15,127,8,243,34,272,377
K15540,2,14,51,7,118,21,154,119
K07347,0,4,16,3,484,9,727,47
K07345,0,6,19,2,197,6,267,85
K15540,0,0,11,5,173,14,224,55
K09912,0,4,9,2,46,7,58,71
K06218,0,0,1,0,14,3,16,34
K21990,2,8,61,25,340,18,349,163
K02193,2,3,33,7,171,9,271,44
K02194,2,6,32,7,173,4,165,51
K02195,0,2,60,10,224,10,281,39
K02196,0,0,5,0,22,1,39,11
K02197,0,0,2,2,62,4,88,1
K02198,4,0,43,3,334,12,504,29
K02199,0,2,12,2,129,5,147,8
K02200,1,1,5,2,74,5,91,4
K04754,7,19,204,41,297,70,357,243
K07192,0,0,4,0,115,4,102,20
K06076,0,0,4,0,24,0,39,16
K00626,0,5,67,25,175,39,233,280
K01782,8,6,165,39,246,99,319,776
K07326,1,10,189,32,171,36,193,300
K08296,0,0,0,0,0,0,0,0
K15125,2,0,35,6,424,15,679,149
K07320,2,5,36,14,142,17,180,99
K01736,4,2,89,23,143,32,195,149
K07261,0,0,38,7,90,17,91,123
K15461,0,0,1,0,5,0,20,3
K07090,0,0,0,0,0,0,0,0
K09906,0,0,0,0,0,0,0,0
K00647,14,23,178,90,365,65,427,545
K06213,2,2,0,2,359,4,304,18
K07810,0,0,1,0,47,0,70,1
K07798,0,0,0,0,207,4,246,4
K07787,0,0,4,4,703,10,980,12
K04033,54,34,428,136,907,88,1317,450
K03719,0,0,3,1,32,0,41,1
K01556,370,51,2357,284,2924,202,4091,5632
K00355,18,3,112,4,104,3,131,21
K07090,4,4,65,5,589,5,837,60
K03923,5,16,76,14,1247,16,1776,125
K00681,320,220,2781,555,3472,485,3722,1637
K03321,29,10,136,33,1699,13,2063,80
K03299,6,10,70,26,1934,20,2894,58
K19337,9,9,118,59,724,23,1067,139
K06015,11,14,128,42,711,41,934,102
K03406,105,89,758,241,2164,233,2706,1042
K15268,13,7,39,11,1104,15,1530,28
K03830,0,0,0,0,0,0,0,0
K09022,0,0,0,0,0,0,0,0
K01273,4,2,37,10,589,11,756,15
K22187,14,20,130,45,1219,28,1734,101
K19746,8,11,74,10,836,21,1274,15
K09022,0,0,0,0,0,0,0,0
K02034,1,5,71,26,1079,7,1524,47
K02033,4,18,57,22,1194,5,1459,52
K02035,47,12,334,60,2629,35,3724,176
K01455,6,3,90,13,1101,3,1416,58
K02031,22,23,310,52,2049,23,2396,232
K01953,4,3,48,12,102,5,177,20
K05516,1,8,45,13,101,36,243,367
K18997,0,0,0,0,0,0,0,0
K07496,11,43,372,92,469,119,679,1584
K09476,5,2,105,20,155,16,173,124
K05526,9,7,424,24,302,37,262,200
K01484,0,4,43,5,146,7,197,126
K06447,1,5,53,8,203,12,342,289
K00673,2,4,43,8,179,17,206,133
K00840,0,5,18,2,156,16,208,126
K01066,0,0,0,0,0,0,1,2
K00425,25,80,537,219,714,338,857,2528
K00426,0,0,0,0,2,0,1,3
K00508,0,0,0,0,0,0,0,0
K00508,6,10,33,11,127,36,195,324
K15537,0,0,27,12,216,11,325,107
K13075,0,0,12,2,77,11,67,40
K00648,0,0,2,0,186,6,269,52
K00370,0,3,8,3,249,3,216,23
K00374,0,0,0,0,0,0,0,0
K00371,0,0,0,0,0,0,0,0
K00373,0,0,0,0,0,0,0,0
K02575,0,0,0,0,383,0,447,0
K07673,0,0,7,0,120,7,134,28
K13735,0,0,0,0,0,0,0,0
K07684,0,0,0,0,1,0,0,0
K13635,4,6,43,18,233,15,239,93
K07232,0,0,3,5,144,12,200,23
K07229,0,2,4,7,93,10,104,26
K07300,0,0,2,1,36,0,45,19
K12979,0,0,0,0,23,1,10,2
K06217,1,1,3,3,85,2,113,62
K16301,15,124,686,177,1006,282,1176,5471
K07224,0,2,10,5,184,13,222,56
K07243,0,4,8,5,87,6,82,53
K11928,1,2,14,7,305,4,435,66
K13821,12,0,256,28,693,23,929,439
K22041,1,1,3,0,27,0,15,5
K00459,0,0,7,2,237,3,310,19
K07339,0,0,0,0,23,0,23,1
K02028,0,0,0,0,1,0,4,2
K18843,0,0,0,0,0,0,0,0
K10009,1,6,15,16,98,14,129,71
K02424,0,3,13,3,64,7,99,43
K05396,6,11,53,52,201,38,378,100
K02425,0,0,18,8,70,12,75,46
K02405,0,0,0,0,11,0,14,0
K02406,1,0,33,12,85,3,109,62
K02407,10,11,29,18,383,17,441,207
K02422,0,1,3,1,63,1,108,45
K02423,0,0,2,2,64,3,92,44
K02408,0,0,4,0,52,0,22,3
K02409,0,0,1,0,200,2,242,19
K02410,2,0,4,4,86,4,101,7
K02411,0,0,0,2,53,0,83,4
K02412,0,0,8,2,214,4,249,25
K02413,0,0,5,0,40,0,38,5
K02414,0,4,2,1,169,7,173,43
K02415,0,0,2,0,76,2,84,20
K02416,0,0,6,0,197,4,260,10
K02417,0,0,0,0,57,0,69,0
K02418,0,0,0,0,61,0,99,9
K02419,0,0,2,0,117,0,147,6
K02420,0,0,0,0,51,0,72,0
K02421,0,0,0,0,62,0,109,1
K02397,0,0,0,0,0,0,0,0
K02396,0,0,0,2,136,4,152,30
K02395,3,0,5,4,116,2,96,30
K02394,2,0,4,0,127,1,150,8
K02393,0,0,0,0,122,2,176,13
K02392,0,2,0,1,134,0,90,3
K02391,0,0,3,0,17,0,36,3
K02390,0,0,0,0,129,0,178,0
K02389,0,0,0,2,193,1,276,4
K02388,0,0,5,0,78,3,74,3
K02387,0,0,1,0,76,3,87,2
K02386,0,0,2,1,149,0,183,5
K02398,1,0,2,2,60,0,56,3
K02399,0,0,0,0,0,0,0,0
K02400,0,1,6,2,155,1,206,27
K03566,0,0,0,0,0,0,0,0
K03516,0,0,0,0,0,0,0,0
K02401,0,0,1,4,276,1,405,0
K03414,1,0,8,0,117,0,166,3
K03412,0,2,4,0,102,0,120,2
K03413,0,0,0,0,0,0,0,0
K00575,0,0,0,0,16,2,11,2
K05877,0,0,10,0,130,2,182,30
K05874,2,2,11,2,242,5,262,28
K03407,4,0,36,12,251,13,410,176
K03408,0,0,0,0,0,0,0,0
K02557,1,1,31,7,230,15,287,95
K02556,1,0,18,3,178,9,241,82
K02402,0,1,1,0,147,0,181,30
K02403,1,0,10,12,90,6,108,224
K05839,0,4,26,16,41,12,49,127
K14064,12,13,92,20,156,39,181,298
K23256,0,0,38,6,138,10,192,63
K07470,0,0,0,0,0,0,0,0
K00453,0,5,55,0,122,6,166,99
K01531,0,0,9,0,185,2,262,51
K07507,0,0,2,0,273,2,234,18
K03566,0,0,6,8,266,4,413,22
K22479,0,0,0,0,0,0,0,0
K07781,6,11,63,41,212,26,159,304
K10716,8,177,770,342,587,345,643,6542
K03704,0,0,0,0,0,0,0,0
K00344,0,7,11,4,96,4,116,47
K04750,10,30,181,17,331,64,322,1032
K02618,0,4,15,6,98,4,98,124
K02609,0,4,16,10,201,25,233,873
K02610,0,5,9,0,47,4,72,170
K02611,0,0,5,2,68,4,70,477
K02612,0,1,5,2,61,3,82,202
K02613,1,5,67,24,213,39,226,1516
K01692,0,0,56,10,145,33,142,792
K15866,2,12,145,22,318,37,294,1379
K00074,2,6,309,33,594,87,710,2139
K02614,1,0,46,11,103,17,105,362
K02615,6,2,242,25,493,65,509,1398
K01912,6,6,220,29,529,49,605,1181
K02616,0,0,14,2,51,9,40,105
K02617,0,0,0,0,0,0,0,0
K01432,1,0,24,9,156,7,178,119
K09022,0,0,0,0,0,0,0,0
K00799,0,18,0,27,124,33,115,214
K07006,0,4,1,1,21,6,32,39
K09794,0,0,0,0,0,0,0,0
K01840,0,5,8,8,302,5,344,151
K20885,1,0,4,0,157,2,228,16
K09933,7,11,82,45,270,51,262,791
K21613,0,0,10,0,122,0,185,10
K24116,0,0,0,0,225,2,259,12
K02030,0,2,0,4,160,2,173,13
K02029,0,0,0,0,132,0,170,13
K02028,0,0,4,0,151,0,161,8
K02030,0,0,0,0,196,0,326,6
K13633,0,2,12,2,263,0,361,40
K00134,0,0,0,0,0,0,0,0
K12973,0,0,0,0,0,0,0,0
K01241,0,0,0,0,0,0,0,0
K19338,0,0,0,0,0,0,0,0
K02032,0,0,2,1,202,0,301,8
K02034,0,0,4,0,149,0,166,5
K02033,0,0,0,0,12,0,23,1
K02035,0,0,0,0,141,0,227,0
K03919,0,0,0,0,0,0,0,0
K05786,0,0,0,0,73,2,78,5
K02362,0,0,0,0,0,0,0,0
K01085,0,2,1,1,96,2,119,18
K09477,8,2,281,35,513,43,653,358
K05966,0,0,0,0,190,2,262,3
K01643,0,0,0,0,122,2,155,1
K05964,0,0,0,0,0,0,0,0
K01644,0,0,0,0,117,0,172,2
K01910,0,0,0,0,111,0,112,0
K01646,0,0,0,0,0,0,0,0
K02057,0,0,0,0,0,0,0,0
K07702,0,0,0,0,0,0,0,0
K02058,0,0,9,5,234,5,370,29
K20264,0,0,4,4,93,0,119,45
K20263,0,0,10,0,309,4,500,30
K07783,12,4,194,15,333,49,380,163
K02012,3,6,154,17,362,16,422,171
K02011,2,1,96,11,299,25,396,84
K02010,0,0,3,2,51,1,50,1
K08368,0,0,0,2,117,2,144,13
K00313,0,0,3,0,342,0,408,8
K03855,0,0,0,0,0,0,0,0
K03522,0,0,0,0,204,4,259,14
K03521,0,0,0,2,178,0,248,4
K05245,0,0,0,0,329,0,468,5
K08297,0,0,8,4,208,2,282,26
K08298,0,0,9,0,186,2,300,32
K02182,0,0,12,2,232,4,224,20
K08299,1,0,5,0,86,2,88,34
K08279,0,0,0,0,4,0,4,1
K01066,3,5,69,15,213,7,275,228
K08277,0,0,0,0,0,0,0,0
K23492,0,0,2,2,149,0,172,237
K07552,0,0,4,0,20,1,24,5
K23470,0,0,0,0,0,0,0,0
K05275,0,2,15,5,165,2,181,63
K08159,0,0,14,6,99,7,147,45
K01996,0,0,8,7,137,3,182,28
K01995,0,0,0,0,21,0,44,4
K01998,0,0,11,1,132,10,177,23
K01997,0,0,15,1,286,0,398,11
K01999,2,2,38,0,200,3,242,34
K07665,0,4,10,0,146,4,202,40
K07644,0,4,16,5,251,3,276,67
K01607,0,0,6,0,87,2,85,18
K01607,0,0,2,2,145,0,211,10
K06221,0,1,2,0,104,1,96,38
K03482,0,2,1,2,87,1,111,20
K02750,1,2,8,0,345,4,401,26
K01232,0,0,7,0,66,0,100,40
K12340,0,0,8,2,40,3,46,12
K15547,4,0,17,3,180,5,206,68
K15549,0,2,15,2,129,0,165,42
K01580,6,16,285,28,441,28,503,449
K20265,0,1,69,1,163,5,216,110
K18900,0,1,1,0,22,2,12,2
K23275,0,0,0,0,28,0,42,1
K07396,0,0,0,0,0,0,0,0
K19813,0,2,29,2,429,2,536,36
K23274,0,0,0,4,153,1,251,3
K01816,0,0,7,0,160,0,225,13
K02003,0,0,0,0,1,0,0,0
K02004,0,0,12,5,65,1,121,8
K02004,0,0,6,0,300,3,460,7
K07243,2,7,29,13,280,11,310,254
K07230,0,0,0,0,0,0,0,0
K01753,0,4,0,6,154,6,164,94
